Year	10_30yr	30_50yr	50_80yr	80_200yr	200_500yr
1076	0.002149	0.001875	0.012013	0.028200	-0.228320
1077	0.003208	0.003298	0.014102	0.028036	-0.228647
1078	0.004110	0.004659	0.016092	0.027748	-0.228972
1079	0.004804	0.005917	0.017959	0.027335	-0.229294
1080	0.005249	0.007040	0.019682	0.026796	-0.229615
1081	0.005418	0.007996	0.021240	0.026132	-0.229933
1082	0.005303	0.008760	0.022615	0.025343	-0.230249
1083	0.004911	0.009315	0.023789	0.024431	-0.230562
1084	0.004269	0.009648	0.024748	0.023398	-0.230872
1085	0.003415	0.009754	0.025479	0.022248	-0.231179
1086	0.002405	0.009633	0.025973	0.020984	-0.231481
1087	0.001301	0.009293	0.026220	0.019611	-0.231781
1088	0.000172	0.008746	0.026218	0.018134	-0.232076
1089	-0.000914	0.008011	0.025963	0.016559	-0.232367
1090	-0.001892	0.007108	0.025455	0.014893	-0.232653
1091	-0.002704	0.006063	0.024699	0.013144	-0.232935
1092	-0.003303	0.004902	0.023700	0.011318	-0.233212
1093	-0.003658	0.003654	0.022466	0.009425	-0.233483
1094	-0.003754	0.002348	0.021009	0.007473	-0.233750
1095	-0.003597	0.001012	0.019340	0.005471	-0.234010
1096	-0.003208	-0.000326	0.017476	0.003429	-0.234265
1097	-0.002627	-0.001640	0.015435	0.001357	-0.234513
1098	-0.001902	-0.002905	0.013234	-0.000737	-0.234756
1099	-0.001089	-0.004099	0.010895	-0.002840	-0.234992
1100	-0.000247	-0.005202	0.008441	-0.004944	-0.235221
1101	0.000569	-0.006196	0.005894	-0.007037	-0.235443
1102	0.001305	-0.007065	0.003278	-0.009111	-0.235659
1103	0.001918	-0.007797	0.000619	-0.011154	-0.235867
1104	0.002375	-0.008379	-0.002058	-0.013157	-0.236067
1105	0.002653	-0.008802	-0.004728	-0.015110	-0.236261
1106	0.002745	-0.009059	-0.007366	-0.017003	-0.236446
1107	0.002653	-0.009145	-0.009947	-0.018828	-0.236623
1108	0.002391	-0.009056	-0.012445	-0.020575	-0.236792
1109	0.001981	-0.008791	-0.014839	-0.022237	-0.236953
1110	0.001454	-0.008350	-0.017106	-0.023805	-0.237106
1111	0.000841	-0.007737	-0.019224	-0.025273	-0.237250
1112	0.000177	-0.006958	-0.021174	-0.026633	-0.237386
1113	-0.000501	-0.006022	-0.022938	-0.027880	-0.237512
1114	-0.001161	-0.004942	-0.024501	-0.029009	-0.237630
1115	-0.001772	-0.003732	-0.025848	-0.030014	-0.237739
1116	-0.002308	-0.002413	-0.026967	-0.030892	-0.237839
1117	-0.002750	-0.001006	-0.027849	-0.031640	-0.237930
1118	-0.003082	0.000461	-0.028486	-0.032256	-0.238012
1119	-0.003291	0.001958	-0.028872	-0.032737	-0.238084
1120	-0.003370	0.003454	-0.029006	-0.033083	-0.238148
1121	-0.003311	0.004912	-0.028887	-0.033294	-0.238201
1122	-0.003112	0.006296	-0.028517	-0.033371	-0.238246
1123	-0.002777	0.007568	-0.027899	-0.033315	-0.238281
1124	-0.002314	0.008691	-0.027041	-0.033128	-0.238307
1125	-0.001737	0.009628	-0.025951	-0.032814	-0.238323
1126	-0.001064	0.010347	-0.024639	-0.032376	-0.238330
1127	-0.000314	0.010816	-0.023118	-0.031818	-0.238328
1128	0.000487	0.011013	-0.021402	-0.031145	-0.238316
1129	0.001314	0.010917	-0.019507	-0.030363	-0.238295
1130	0.002135	0.010518	-0.017450	-0.029478	-0.238265
1131	0.002914	0.009813	-0.015249	-0.028495	-0.238225
1132	0.003614	0.008808	-0.012926	-0.027422	-0.238177
1133	0.004195	0.007518	-0.010499	-0.026267	-0.238119
1134	0.004619	0.005967	-0.007990	-0.025035	-0.238053
1135	0.004850	0.004188	-0.005422	-0.023736	-0.237978
1136	0.004861	0.002226	-0.002817	-0.022378	-0.237894
1137	0.004633	0.000128	-0.000197	-0.020968	-0.237801
1138	0.004158	-0.002048	0.002416	-0.019515	-0.237700
1139	0.003445	-0.004241	0.004999	-0.018027	-0.237590
1140	0.002515	-0.006385	0.007530	-0.016513	-0.237473
1141	0.001404	-0.008416	0.009987	-0.014981	-0.237347
1142	0.000162	-0.010268	0.012350	-0.013440	-0.237213
1143	-0.001150	-0.011878	0.014598	-0.011898	-0.237072
1144	-0.002462	-0.013191	0.016713	-0.010363	-0.236923
1145	-0.003701	-0.014156	0.018677	-0.008843	-0.236767
1146	-0.004794	-0.014734	0.020473	-0.007345	-0.236604
1147	-0.005673	-0.014896	0.022085	-0.005879	-0.236434
1148	-0.006284	-0.014623	0.023500	-0.004450	-0.236257
1149	-0.006586	-0.013912	0.024705	-0.003067	-0.236073
1150	-0.006559	-0.012772	0.025691	-0.001735	-0.235883
1151	-0.006197	-0.011227	0.026449	-0.000461	-0.235687
1152	-0.005517	-0.009313	0.026972	0.000750	-0.235486
1153	-0.004548	-0.007078	0.027255	0.001891	-0.235279
1154	-0.003339	-0.004583	0.027297	0.002958	-0.235066
1155	-0.001948	-0.001895	0.027096	0.003947	-0.234848
1156	-0.000446	0.000909	0.026656	0.004854	-0.234626
1157	0.001089	0.003749	0.025980	0.005676	-0.234399
1158	0.002575	0.006542	0.025074	0.006410	-0.234168
1159	0.003934	0.009206	0.023948	0.007054	-0.233933
1160	0.005094	0.011661	0.022612	0.007608	-0.233694
1161	0.005996	0.013835	0.021080	0.008071	-0.233451
1162	0.006597	0.015661	0.019366	0.008444	-0.233206
1163	0.006872	0.017084	0.017488	0.008727	-0.232957
1164	0.006815	0.018060	0.015465	0.008922	-0.232706
1165	0.006438	0.018558	0.013316	0.009032	-0.232453
1166	0.005772	0.018562	0.011063	0.009060	-0.232198
1167	0.004865	0.018068	0.008731	0.009010	-0.231941
1168	0.003775	0.017088	0.006341	0.008886	-0.231683
1169	0.002569	0.015649	0.003920	0.008693	-0.231423
1170	0.001318	0.013790	0.001491	0.008436	-0.231163
1171	0.000092	0.011559	-0.000920	0.008123	-0.230902
1172	-0.001044	0.009018	-0.003289	0.007758	-0.230641
1173	-0.002037	0.006236	-0.005591	0.007349	-0.230381
1174	-0.002846	0.003286	-0.007802	0.006902	-0.230121
1175	-0.003445	0.000246	-0.009902	0.006424	-0.229861
1176	-0.003825	-0.002803	-0.011868	0.005923	-0.229603
1177	-0.003991	-0.005784	-0.013681	0.005405	-0.229345
1178	-0.003961	-0.008619	-0.015325	0.004878	-0.229090
1179	-0.003766	-0.011239	-0.016783	0.004348	-0.228836
1180	-0.003442	-0.013578	-0.018044	0.003823	-0.228585
1181	-0.003032	-0.015581	-0.019096	0.003309	-0.228337
1182	-0.002578	-0.017200	-0.019931	0.002812	-0.228091
1183	-0.002117	-0.018401	-0.020545	0.002339	-0.227848
1184	-0.001679	-0.019157	-0.020934	0.001893	-0.227609
1185	-0.001287	-0.019455	-0.021100	0.001482	-0.227373
1186	-0.000951	-0.019293	-0.021044	0.001110	-0.227142
1187	-0.000676	-0.018679	-0.020773	0.000780	-0.226915
1188	-0.000456	-0.017633	-0.020295	0.000496	-0.226692
1189	-0.000284	-0.016184	-0.019619	0.000263	-0.226474
1190	-0.000144	-0.014370	-0.018760	0.000081	-0.226262
1191	-0.000024	-0.012238	-0.017731	-0.000046	-0.226055
1192	0.000090	-0.009839	-0.016550	-0.000116	-0.225853
1193	0.000209	-0.007231	-0.015235	-0.000130	-0.225657
1194	0.000340	-0.004476	-0.013805	-0.000086	-0.225468
1195	0.000485	-0.001636	-0.012281	0.000017	-0.225285
1196	0.000638	0.001224	-0.010683	0.000177	-0.225109
1197	0.000794	0.004039	-0.009035	0.000393	-0.224939
1198	0.000941	0.006749	-0.007357	0.000665	-0.224777
1199	0.001069	0.009294	-0.005672	0.000991	-0.224622
1200	0.001166	0.011620	-0.003999	0.001369	-0.224474
1201	0.001225	0.013678	-0.002361	0.001796	-0.224335
1202	0.001237	0.015425	-0.000776	0.002271	-0.224203
1203	0.001203	0.016824	0.000738	0.002789	-0.224079
1204	0.001123	0.017846	0.002165	0.003348	-0.223964
1205	0.001005	0.018472	0.003489	0.003945	-0.223858
1206	0.000860	0.018688	0.004698	0.004575	-0.223760
1207	0.000702	0.018491	0.005780	0.005236	-0.223671
1208	0.000548	0.017884	0.006728	0.005923	-0.223591
1209	0.000414	0.016881	0.007534	0.006633	-0.223520
1210	0.000313	0.015503	0.008195	0.007361	-0.223459
1211	0.000256	0.013777	0.008708	0.008104	-0.223407
1212	0.000251	0.011740	0.009073	0.008857	-0.223365
1213	0.000298	0.009435	0.009294	0.009616	-0.223333
1214	0.000392	0.006910	0.009374	0.010377	-0.223310
1215	0.000525	0.004219	0.009319	0.011136	-0.223297
1216	0.000682	0.001419	0.009139	0.011889	-0.223295
1217	0.000845	-0.001428	0.008843	0.012632	-0.223302
1218	0.000993	-0.004260	0.008441	0.013360	-0.223320
1219	0.001103	-0.007012	0.007947	0.014070	-0.223347
1220	0.001152	-0.009621	0.007374	0.014758	-0.223386
1221	0.001119	-0.012026	0.006737	0.015420	-0.223434
1222	0.000987	-0.014168	0.006049	0.016052	-0.223493
1223	0.000745	-0.015993	0.005325	0.016651	-0.223562
1224	0.000392	-0.017454	0.004582	0.017212	-0.223642
1225	-0.000063	-0.018510	0.003833	0.017733	-0.223732
1226	-0.000603	-0.019129	0.003093	0.018210	-0.223833
1227	-0.001199	-0.019288	0.002375	0.018639	-0.223944
1228	-0.001816	-0.018976	0.001692	0.019018	-0.224065
1229	-0.002413	-0.018192	0.001057	0.019343	-0.224197
1230	-0.002949	-0.016947	0.000478	0.019611	-0.224339
1231	-0.003387	-0.015262	-0.000034	0.019820	-0.224491
1232	-0.003696	-0.013174	-0.000471	0.019968	-0.224654
1233	-0.003852	-0.010726	-0.000828	0.020051	-0.224826
1234	-0.003840	-0.007977	-0.001100	0.020068	-0.225009
1235	-0.003652	-0.004991	-0.001283	0.020016	-0.225202
1236	-0.003291	-0.001841	-0.001378	0.019894	-0.225404
1237	-0.002770	0.001392	-0.001383	0.019702	-0.225617
1238	-0.002108	0.004624	-0.001300	0.019436	-0.225839
1239	-0.001334	0.007770	-0.001133	0.019098	-0.226070
1240	-0.000478	0.010743	-0.000887	0.018686	-0.226311
1241	0.000427	0.013461	-0.000567	0.018200	-0.226562
1242	0.001347	0.015846	-0.000181	0.017642	-0.226821
1243	0.002246	0.017827	0.000265	0.017012	-0.227089
1244	0.003088	0.019344	0.000760	0.016310	-0.227367
1245	0.003839	0.020348	0.001295	0.015540	-0.227652
1246	0.004465	0.020804	0.001860	0.014703	-0.227947
1247	0.004937	0.020691	0.002444	0.013802	-0.228250
1248	0.005231	0.020005	0.003037	0.012840	-0.228560
1249	0.005330	0.018758	0.003628	0.011822	-0.228879
1250	0.005225	0.016978	0.004206	0.010750	-0.229205
1251	0.004915	0.014708	0.004760	0.009629	-0.229539
1252	0.004411	0.012007	0.005281	0.008466	-0.229881
1253	0.003731	0.008948	0.005758	0.007264	-0.230229
1254	0.002903	0.005613	0.006182	0.006029	-0.230584
1255	0.001960	0.002096	0.006545	0.004768	-0.230946
1256	0.000939	-0.001505	0.006838	0.003487	-0.231314
1257	-0.000119	-0.005087	0.007054	0.002191	-0.231689
1258	-0.001171	-0.008547	0.007188	0.000888	-0.232069
1259	-0.002178	-0.011784	0.007233	-0.000416	-0.232455
1260	-0.003099	-0.014704	0.007185	-0.001714	-0.232846
1261	-0.003900	-0.017219	0.007041	-0.003000	-0.233243
1262	-0.004554	-0.019255	0.006799	-0.004267	-0.233644
1263	-0.005038	-0.020750	0.006456	-0.005510	-0.234050
1264	-0.005340	-0.021658	0.006013	-0.006721	-0.234461
1265	-0.005455	-0.021948	0.005470	-0.007894	-0.234875
1266	-0.005382	-0.021611	0.004829	-0.009025	-0.235294
1267	-0.005127	-0.020653	0.004094	-0.010107	-0.235716
1268	-0.004698	-0.019100	0.003267	-0.011135	-0.236142
1269	-0.004110	-0.016994	0.002354	-0.012105	-0.236570
1270	-0.003383	-0.014395	0.001362	-0.013013	-0.237002
1271	-0.002540	-0.011377	0.000298	-0.013853	-0.237436
1272	-0.001613	-0.008025	-0.000830	-0.014623	-0.237872
1273	-0.000633	-0.004436	-0.002013	-0.015319	-0.238311
1274	0.000365	-0.000711	-0.003239	-0.015939	-0.238751
1275	0.001344	0.003041	-0.004498	-0.016480	-0.239192
1276	0.002271	0.006715	-0.005777	-0.016940	-0.239635
1277	0.003113	0.010206	-0.007063	-0.017317	-0.240079
1278	0.003841	0.013415	-0.008342	-0.017611	-0.240524
1279	0.004429	0.016252	-0.009599	-0.017820	-0.240969
1280	0.004857	0.018638	-0.010821	-0.017944	-0.241414
1281	0.005108	0.020507	-0.011990	-0.017983	-0.241859
1282	0.005172	0.021809	-0.013092	-0.017936	-0.242304
1283	0.005046	0.022510	-0.014111	-0.017806	-0.242748
1284	0.004734	0.022593	-0.015032	-0.017593	-0.243192
1285	0.004250	0.022059	-0.015840	-0.017298	-0.243635
1286	0.003615	0.020927	-0.016521	-0.016922	-0.244076
1287	0.002858	0.019232	-0.017060	-0.016469	-0.244516
1288	0.002010	0.017024	-0.017445	-0.015941	-0.244955
1289	0.001109	0.014367	-0.017665	-0.015340	-0.245391
1290	0.000191	0.011336	-0.017710	-0.014670	-0.245825
1291	-0.000706	0.008017	-0.017572	-0.013935	-0.246257
1292	-0.001551	0.004501	-0.017245	-0.013139	-0.246687
1293	-0.002314	0.000883	-0.016725	-0.012286	-0.247113
1294	-0.002969	-0.002740	-0.016008	-0.011380	-0.247537
1295	-0.003497	-0.006273	-0.015097	-0.010428	-0.247958
1296	-0.003883	-0.009626	-0.013993	-0.009436	-0.248375
1297	-0.004117	-0.012714	-0.012702	-0.008408	-0.248789
1298	-0.004197	-0.015462	-0.011232	-0.007351	-0.249199
1299	-0.004126	-0.017805	-0.009594	-0.006273	-0.249606
1300	-0.003915	-0.019689	-0.007801	-0.005180	-0.250008
1301	-0.003577	-0.021074	-0.005867	-0.004079	-0.250406
1302	-0.003133	-0.021934	-0.003812	-0.002978	-0.250800
1303	-0.002608	-0.022257	-0.001655	-0.001885	-0.251190
1304	-0.002028	-0.022045	0.000581	-0.000807	-0.251575
1305	-0.001424	-0.021311	0.002874	0.000248	-0.251955
1306	-0.000824	-0.020084	0.005196	0.001272	-0.252331
1307	-0.000256	-0.018402	0.007523	0.002256	-0.252702
1308	0.000256	-0.016315	0.009826	0.003194	-0.253067
1309	0.000695	-0.013878	0.012078	0.004077	-0.253428
1310	0.001050	-0.011156	0.014251	0.004898	-0.253783
1311	0.001316	-0.008217	0.016316	0.005651	-0.254133
1312	0.001495	-0.005134	0.018247	0.006328	-0.254478
1313	0.001597	-0.001978	0.020017	0.006924	-0.254817
1314	0.001633	0.001177	0.021602	0.007431	-0.255151
1315	0.001618	0.004264	0.022979	0.007846	-0.255479
1316	0.001568	0.007214	0.024126	0.008164	-0.255801
1317	0.001501	0.009967	0.025026	0.008380	-0.256118
1318	0.001432	0.012469	0.025663	0.008492	-0.256429
1319	0.001374	0.014671	0.026024	0.008497	-0.256735
1320	0.001336	0.016534	0.026099	0.008393	-0.257034
1321	0.001320	0.018026	0.025884	0.008179	-0.257328
1322	0.001327	0.019126	0.025374	0.007855	-0.257616
1323	0.001350	0.019818	0.024573	0.007422	-0.257898
1324	0.001381	0.020098	0.023485	0.006881	-0.258174
1325	0.001407	0.019969	0.022118	0.006235	-0.258444
1326	0.001419	0.019442	0.020486	0.005487	-0.258709
1327	0.001408	0.018536	0.018604	0.004641	-0.258968
1328	0.001365	0.017276	0.016492	0.003701	-0.259221
1329	0.001289	0.015694	0.014173	0.002673	-0.259469
1330	0.001176	0.013827	0.011672	0.001563	-0.259710
1331	0.001029	0.011717	0.009018	0.000379	-0.259947
1332	0.000849	0.009408	0.006240	-0.000874	-0.260177
1333	0.000642	0.006947	0.003372	-0.002186	-0.260402
1334	0.000415	0.004385	0.000447	-0.003550	-0.260622
1335	0.000174	0.001772	-0.002499	-0.004956	-0.260836
1336	-0.000073	-0.000843	-0.005432	-0.006396	-0.261045
1337	-0.000322	-0.003410	-0.008315	-0.007860	-0.261249
1338	-0.000567	-0.005882	-0.011113	-0.009339	-0.261448
1339	-0.000803	-0.008212	-0.013791	-0.010823	-0.261642
1340	-0.001025	-0.010360	-0.016317	-0.012302	-0.261831
1341	-0.001228	-0.012285	-0.018658	-0.013768	-0.262015
1342	-0.001408	-0.013956	-0.020785	-0.015209	-0.262194
1343	-0.001558	-0.015341	-0.022671	-0.016617	-0.262369
1344	-0.001676	-0.016417	-0.024292	-0.017984	-0.262539
1345	-0.001756	-0.017167	-0.025628	-0.019299	-0.262705
1346	-0.001798	-0.017577	-0.026661	-0.020555	-0.262867
1347	-0.001802	-0.017641	-0.027378	-0.021745	-0.263025
1348	-0.001769	-0.017361	-0.027769	-0.022859	-0.263180
1349	-0.001703	-0.016742	-0.027828	-0.023892	-0.263330
1350	-0.001611	-0.015799	-0.027556	-0.024837	-0.263477
1351	-0.001494	-0.014551	-0.026954	-0.025688	-0.263620
1352	-0.001356	-0.013022	-0.026029	-0.026441	-0.263761
1353	-0.001199	-0.011245	-0.024793	-0.027089	-0.263898
1354	-0.001025	-0.009255	-0.023262	-0.027629	-0.264032
1355	-0.000839	-0.007093	-0.021453	-0.028058	-0.264164
1356	-0.000644	-0.004804	-0.019389	-0.028374	-0.264293
1357	-0.000445	-0.002435	-0.017096	-0.028573	-0.264420
1358	-0.000245	-0.000036	-0.014602	-0.028654	-0.264545
1359	-0.000048	0.002341	-0.011938	-0.028616	-0.264668
1360	0.000145	0.004646	-0.009137	-0.028459	-0.264789
1361	0.000329	0.006829	-0.006235	-0.028183	-0.264908
1362	0.000503	0.008840	-0.003266	-0.027788	-0.265026
1363	0.000663	0.010637	-0.000267	-0.027275	-0.265143
1364	0.000805	0.012177	0.002723	-0.026646	-0.265259
1365	0.000926	0.013426	0.005669	-0.025904	-0.265374
1366	0.001026	0.014354	0.008535	-0.025049	-0.265489
1367	0.001110	0.014940	0.011285	-0.024085	-0.265603
1368	0.001181	0.015170	0.013885	-0.023016	-0.265717
1369	0.001247	0.015039	0.016303	-0.021843	-0.265831
1370	0.001316	0.014550	0.018512	-0.020571	-0.265945
1371	0.001393	0.013714	0.020483	-0.019203	-0.266060
1372	0.001477	0.012555	0.022193	-0.017743	-0.266175
1373	0.001566	0.011100	0.023621	-0.016197	-0.266291
1374	0.001653	0.009389	0.024752	-0.014567	-0.266408
1375	0.001726	0.007465	0.025571	-0.012859	-0.266526
1376	0.001774	0.005381	0.026069	-0.011077	-0.266645
1377	0.001785	0.003192	0.026240	-0.009226	-0.266766
1378	0.001744	0.000957	0.026084	-0.007310	-0.266888
1379	0.001637	-0.001261	0.025603	-0.005336	-0.267013
1380	0.001450	-0.003400	0.024803	-0.003308	-0.267139
1381	0.001175	-0.005401	0.023694	-0.001230	-0.267268
1382	0.000806	-0.007206	0.022290	0.000890	-0.267399
1383	0.000344	-0.008763	0.020610	0.003049	-0.267532
1384	-0.000200	-0.010026	0.018672	0.005239	-0.267668
1385	-0.000809	-0.010958	0.016502	0.007457	-0.267807
1386	-0.001458	-0.011532	0.014124	0.009695	-0.267949
1387	-0.002113	-0.011731	0.011569	0.011949	-0.268094
1388	-0.002738	-0.011548	0.008866	0.014211	-0.268242
1389	-0.003293	-0.010990	0.006049	0.016476	-0.268393
1390	-0.003738	-0.010075	0.003150	0.018737	-0.268547
1391	-0.004036	-0.008833	0.000204	0.020989	-0.268705
1392	-0.004154	-0.007304	-0.002754	0.023224	-0.268867
1393	-0.004069	-0.005539	-0.005689	0.025436	-0.269032
1394	-0.003767	-0.003596	-0.008566	0.027618	-0.269201
1395	-0.003248	-0.001542	-0.011351	0.029764	-0.269374
1396	-0.002526	0.000554	-0.014011	0.031866	-0.269551
1397	-0.001632	0.002618	-0.016515	0.033918	-0.269731
1398	-0.000607	0.004579	-0.018833	0.035912	-0.269916
1399	0.000494	0.006366	-0.020938	0.037843	-0.270104
1400	0.001608	0.007914	-0.022803	0.039702	-0.270297
1401	0.002670	0.009165	-0.024407	0.041484	-0.270493
1402	0.003619	0.010070	-0.025730	0.043180	-0.270693
1403	0.004399	0.010592	-0.026755	0.044786	-0.270898
1404	0.004964	0.010707	-0.027469	0.046294	-0.271106
1405	0.005281	0.010403	-0.027861	0.047698	-0.271319
1406	0.005333	0.009685	-0.027927	0.048992	-0.271535
1407	0.005116	0.008569	-0.027662	0.050169	-0.271756
1408	0.004639	0.007090	-0.027068	0.051226	-0.271980
1409	0.003931	0.005292	-0.026150	0.052154	-0.272208
1410	0.003028	0.003234	-0.024915	0.052951	-0.272440
1411	0.001981	0.000983	-0.023376	0.053611	-0.272675
1412	0.000846	-0.001386	-0.021547	0.054129	-0.272914
1413	-0.000316	-0.003790	-0.019448	0.054502	-0.273157
1414	-0.001447	-0.006147	-0.017101	0.054725	-0.273403
1415	-0.002494	-0.008372	-0.014529	0.054795	-0.273652
1416	-0.003412	-0.010385	-0.011761	0.054708	-0.273905
1417	-0.004167	-0.012111	-0.008826	0.054463	-0.274160
1418	-0.004733	-0.013484	-0.005757	0.054057	-0.274418
1419	-0.005095	-0.014449	-0.002587	0.053487	-0.274680
1420	-0.005248	-0.014963	0.000648	0.052753	-0.274943
1421	-0.005193	-0.014998	0.003913	0.051854	-0.275210
1422	-0.004942	-0.014540	0.007170	0.050788	-0.275478
1423	-0.004516	-0.013595	0.010382	0.049557	-0.275749
1424	-0.003940	-0.012182	0.013512	0.048160	-0.276022
1425	-0.003242	-0.010335	0.016524	0.046599	-0.276296
1426	-0.002452	-0.008105	0.019383	0.044875	-0.276572
1427	-0.001600	-0.005555	0.022055	0.042992	-0.276850
1428	-0.000715	-0.002759	0.024508	0.040952	-0.277128
1429	0.000175	0.000200	0.026713	0.038758	-0.277408
1430	0.001045	0.003232	0.028642	0.036416	-0.277689
1431	0.001872	0.006247	0.030273	0.033931	-0.277970
1432	0.002636	0.009151	0.031584	0.031308	-0.278252
1433	0.003319	0.011854	0.032559	0.028555	-0.278534
1434	0.003909	0.014271	0.033184	0.025679	-0.278816
1435	0.004394	0.016328	0.033451	0.022687	-0.279097
1436	0.004764	0.017959	0.033354	0.019590	-0.279379
1437	0.005010	0.019110	0.032893	0.016397	-0.279659
1438	0.005122	0.019745	0.032071	0.013118	-0.279939
1439	0.005089	0.019840	0.030896	0.009764	-0.280218
1440	0.004904	0.019390	0.029380	0.006348	-0.280495
1441	0.004561	0.018405	0.027537	0.002880	-0.280772
1442	0.004060	0.016912	0.025389	-0.000625	-0.281046
1443	0.003409	0.014953	0.022957	-0.004156	-0.281318
1444	0.002624	0.012583	0.020269	-0.007697	-0.281589
1445	0.001732	0.009870	0.017352	-0.011236	-0.281857
1446	0.000766	0.006892	0.014240	-0.014759	-0.282123
1447	-0.000234	0.003734	0.010966	-0.018251	-0.282386
1448	-0.001223	0.000486	0.007565	-0.021699	-0.282646
1449	-0.002154	-0.002761	0.004075	-0.025088	-0.282903
1450	-0.002982	-0.005916	0.000534	-0.028404	-0.283157
1451	-0.003665	-0.008892	-0.003020	-0.031634	-0.283408
1452	-0.004172	-0.011609	-0.006549	-0.034766	-0.283655
1453	-0.004483	-0.013993	-0.010015	-0.037785	-0.283899
1454	-0.004590	-0.015985	-0.013382	-0.040680	-0.284139
1455	-0.004500	-0.017535	-0.016613	-0.043440	-0.284374
1456	-0.004228	-0.018608	-0.019676	-0.046054	-0.284606
1457	-0.003803	-0.019183	-0.022539	-0.048512	-0.284834
1458	-0.003260	-0.019255	-0.025172	-0.050804	-0.285058
1459	-0.002639	-0.018831	-0.027550	-0.052922	-0.285277
1460	-0.001983	-0.017936	-0.029650	-0.054860	-0.285492
1461	-0.001334	-0.016604	-0.031450	-0.056610	-0.285702
1462	-0.000726	-0.014882	-0.032935	-0.058167	-0.285908
1463	-0.000191	-0.012828	-0.034092	-0.059526	-0.286109
1464	0.000250	-0.010508	-0.034910	-0.060686	-0.286305
1465	0.000585	-0.007991	-0.035385	-0.061642	-0.286497
1466	0.000812	-0.005352	-0.035514	-0.062394	-0.286685
1467	0.000939	-0.002666	-0.035298	-0.062941	-0.286867
1468	0.000984	-0.000009	-0.034742	-0.063285	-0.287046
1469	0.000968	0.002550	-0.033855	-0.063426	-0.287219
1470	0.000920	0.004945	-0.032649	-0.063367	-0.287388
1471	0.000867	0.007116	-0.031137	-0.063111	-0.287552
1472	0.000833	0.009014	-0.029337	-0.062664	-0.287712
1473	0.000837	0.010598	-0.027270	-0.062029	-0.287868
1474	0.000889	0.011839	-0.024958	-0.061213	-0.288019
1475	0.000991	0.012718	-0.022425	-0.060222	-0.288166
1476	0.001136	0.013227	-0.019697	-0.059064	-0.288310
1477	0.001313	0.013371	-0.016803	-0.057746	-0.288449
1478	0.001504	0.013164	-0.013771	-0.056276	-0.288584
1479	0.001687	0.012628	-0.010631	-0.054663	-0.288716
1480	0.001837	0.011798	-0.007413	-0.052917	-0.288844
1481	0.001926	0.010711	-0.004149	-0.051047	-0.288969
1482	0.001930	0.009414	-0.000868	-0.049063	-0.289091
1483	0.001827	0.007955	0.002399	-0.046975	-0.289210
1484	0.001600	0.006386	0.005621	-0.044792	-0.289326
1485	0.001243	0.004758	0.008772	-0.042526	-0.289440
1486	0.000757	0.003121	0.011822	-0.040187	-0.289551
1487	0.000156	0.001523	0.014744	-0.037785	-0.289661
1488	-0.000533	0.000008	0.017515	-0.035330	-0.289768
1489	-0.001273	-0.001388	0.020110	-0.032833	-0.289874
1490	-0.002015	-0.002634	0.022509	-0.030304	-0.289979
1491	-0.002708	-0.003705	0.024691	-0.027753	-0.290083
1492	-0.003294	-0.004585	0.026639	-0.025189	-0.290186
1493	-0.003719	-0.005268	0.028338	-0.022621	-0.290289
1494	-0.003939	-0.005752	0.029775	-0.020059	-0.290391
1495	-0.003919	-0.006044	0.030940	-0.017512	-0.290494
1496	-0.003642	-0.006157	0.031824	-0.014988	-0.290597
1497	-0.003106	-0.006110	0.032423	-0.012494	-0.290701
1498	-0.002333	-0.005927	0.032732	-0.010039	-0.290806
1499	-0.001362	-0.005633	0.032751	-0.007628	-0.290913
1500	-0.000252	-0.005254	0.032483	-0.005269	-0.291021
1501	0.000928	-0.004820	0.031930	-0.002968	-0.291131
1502	0.002103	-0.004355	0.031101	-0.000729	-0.291244
1503	0.003196	-0.003884	0.030003	0.001442	-0.291359
1504	0.004135	-0.003426	0.028648	0.003541	-0.291478
1505	0.004858	-0.002998	0.027049	0.005565	-0.291599
1506	0.005316	-0.002609	0.025221	0.007511	-0.291725
1507	0.005473	-0.002264	0.023182	0.009376	-0.291855
1508	0.005312	-0.001964	0.020950	0.011159	-0.291989
1509	0.004837	-0.001703	0.018545	0.012858	-0.292127
1510	0.004072	-0.001472	0.015991	0.014472	-0.292271
1511	0.003056	-0.001257	0.013308	0.016002	-0.292420
1512	0.001849	-0.001043	0.010522	0.017448	-0.292575
1513	0.000520	-0.000812	0.007657	0.018811	-0.292736
1514	-0.000852	-0.000548	0.004739	0.020091	-0.292903
1515	-0.002186	-0.000235	0.001793	0.021291	-0.293077
1516	-0.003404	0.000140	-0.001155	0.022412	-0.293258
1517	-0.004435	0.000586	-0.004078	0.023456	-0.293446
1518	-0.005216	0.001108	-0.006953	0.024427	-0.293642
1519	-0.005702	0.001705	-0.009752	0.025326	-0.293845
1520	-0.005863	0.002369	-0.012453	0.026157	-0.294057
1521	-0.005688	0.003090	-0.015031	0.026923	-0.294277
1522	-0.005186	0.003846	-0.017465	0.027626	-0.294505
1523	-0.004389	0.004616	-0.019732	0.028270	-0.294743
1524	-0.003343	0.005371	-0.021815	0.028857	-0.294990
1525	-0.002111	0.006079	-0.023694	0.029391	-0.295246
1526	-0.000766	0.006707	-0.025354	0.029875	-0.295512
1527	0.000617	0.007222	-0.026780	0.030311	-0.295788
