Year	10_30yr	30_50yr	50_80yr	80_200yr	200_500yr
1687	0.019478	0.042365	0.000216	-0.020038	-0.369403
1688	0.019355	0.040877	-0.001381	-0.020831	-0.368827
1689	0.018381	0.038057	-0.003035	-0.021582	-0.368243
1690	0.016592	0.033972	-0.004720	-0.022287	-0.367650
1691	0.014064	0.028733	-0.006409	-0.022942	-0.367050
1692	0.010915	0.022490	-0.008074	-0.023543	-0.366444
1693	0.007291	0.015429	-0.009687	-0.024085	-0.365831
1694	0.003366	0.007763	-0.011220	-0.024565	-0.365213
1695	-0.000674	-0.000269	-0.012647	-0.024979	-0.364591
1696	-0.004636	-0.008418	-0.013940	-0.025322	-0.363964
1697	-0.008339	-0.016426	-0.015075	-0.025592	-0.363334
1698	-0.011612	-0.024041	-0.016030	-0.025785	-0.362702
1699	-0.014315	-0.031019	-0.016784	-0.025899	-0.362068
1700	-0.016339	-0.037140	-0.017321	-0.025932	-0.361432
1701	-0.017614	-0.042208	-0.017626	-0.025883	-0.360796
1702	-0.018112	-0.046062	-0.017689	-0.025750	-0.360161
1703	-0.017842	-0.048578	-0.017504	-0.025534	-0.359527
1704	-0.016851	-0.049677	-0.017066	-0.025236	-0.358894
1705	-0.015217	-0.049323	-0.016379	-0.024857	-0.358264
1706	-0.013045	-0.047527	-0.015446	-0.024399	-0.357638
1707	-0.010455	-0.044344	-0.014277	-0.023864	-0.357016
1708	-0.007583	-0.039873	-0.012884	-0.023256	-0.356398
1709	-0.004565	-0.034251	-0.011284	-0.022579	-0.355787
1710	-0.001537	-0.027652	-0.009496	-0.021837	-0.355181
1711	0.001379	-0.020275	-0.007542	-0.021034	-0.354583
1712	0.004073	-0.012344	-0.005449	-0.020177	-0.353993
1713	0.006456	-0.004096	-0.003242	-0.019269	-0.353412
1714	0.008458	0.004225	-0.000950	-0.018318	-0.352840
1715	0.010033	0.012376	0.001395	-0.017327	-0.352279
1716	0.011152	0.020120	0.003765	-0.016303	-0.351728
1717	0.011806	0.027240	0.006127	-0.015251	-0.351189
1718	0.012004	0.033535	0.008450	-0.014176	-0.350663
1719	0.011771	0.038837	0.010705	-0.013083	-0.350150
1720	0.011145	0.043006	0.012863	-0.011977	-0.349651
1721	0.010175	0.045939	0.014897	-0.010862	-0.349167
1722	0.008917	0.047571	0.016780	-0.009742	-0.348698
1723	0.007438	0.047874	0.018490	-0.008619	-0.348245
1724	0.005804	0.046862	0.020006	-0.007497	-0.347809
1725	0.004086	0.044583	0.021310	-0.006378	-0.347390
1726	0.002353	0.041122	0.022387	-0.005264	-0.346989
1727	0.000668	0.036595	0.023225	-0.004156	-0.346608
1728	-0.000915	0.031146	0.023816	-0.003056	-0.346245
1729	-0.002348	0.024942	0.024154	-0.001963	-0.345903
1730	-0.003594	0.018165	0.024237	-0.000877	-0.345582
1731	-0.004623	0.011011	0.024065	0.000200	-0.345282
1732	-0.005416	0.003682	0.023643	0.001271	-0.345003
1733	-0.005958	-0.003622	0.022975	0.002337	-0.344747
1734	-0.006248	-0.010705	0.022073	0.003397	-0.344514
1735	-0.006289	-0.017381	0.020947	0.004453	-0.344305
1736	-0.006096	-0.023481	0.019611	0.005507	-0.344119
1737	-0.005693	-0.028854	0.018081	0.006560	-0.343958
1738	-0.005110	-0.033373	0.016375	0.007614	-0.343822
1739	-0.004385	-0.036936	0.014510	0.008668	-0.343711
1740	-0.003560	-0.039468	0.012508	0.009726	-0.343626
1741	-0.002677	-0.040923	0.010389	0.010788	-0.343567
1742	-0.001781	-0.041285	0.008174	0.011855	-0.343534
1743	-0.000914	-0.040564	0.005886	0.012927	-0.343529
1744	-0.000114	-0.038799	0.003546	0.014006	-0.343551
1745	0.000583	-0.036055	0.001178	0.015091	-0.343600
1746	0.001148	-0.032419	-0.001199	0.016183	-0.343677
1747	0.001558	-0.028000	-0.003562	0.017281	-0.343782
1748	0.001799	-0.022923	-0.005891	0.018386	-0.343916
1749	0.001867	-0.017328	-0.008166	0.019496	-0.344077
1750	0.001772	-0.011365	-0.010369	0.020611	-0.344268
1751	0.001532	-0.005189	-0.012480	0.021730	-0.344487
1752	0.001180	0.001039	-0.014484	0.022851	-0.344735
1753	0.000752	0.007162	-0.016365	0.023972	-0.345011
1754	0.000292	0.013027	-0.018109	0.025092	-0.345317
1755	-0.000155	0.018489	-0.019701	0.026210	-0.345652
1756	-0.000546	0.023414	-0.021132	0.027322	-0.346016
1757	-0.000839	0.027684	-0.022389	0.028426	-0.346408
1758	-0.001001	0.031196	-0.023465	0.029521	-0.346829
1759	-0.001007	0.033868	-0.024351	0.030603	-0.347280
1760	-0.000842	0.035637	-0.025041	0.031669	-0.347758
1761	-0.000504	0.036465	-0.025530	0.032718	-0.348265
1762	0.000003	0.036336	-0.025814	0.033745	-0.348800
1763	0.000658	0.035256	-0.025892	0.034749	-0.349364
1764	0.001430	0.033258	-0.025762	0.035726	-0.349954
1765	0.002275	0.030394	-0.025424	0.036673	-0.350573
1766	0.003138	0.026742	-0.024881	0.037586	-0.351218
1767	0.003960	0.022397	-0.024136	0.038464	-0.351890
1768	0.004676	0.017472	-0.023193	0.039302	-0.352588
1769	0.005225	0.012097	-0.022057	0.040097	-0.353312
1770	0.005551	0.006413	-0.020737	0.040847	-0.354062
1771	0.005607	0.000571	-0.019240	0.041548	-0.354836
1772	0.005359	-0.005275	-0.017577	0.042197	-0.355635
1773	0.004787	-0.010968	-0.015758	0.042791	-0.356457
1774	0.003891	-0.016354	-0.013797	0.043327	-0.357303
1775	0.002688	-0.021288	-0.011706	0.043800	-0.358171
1776	0.001214	-0.025635	-0.009502	0.044209	-0.359061
1777	-0.000473	-0.029274	-0.007200	0.044549	-0.359972
1778	-0.002299	-0.032105	-0.004817	0.044818	-0.360904
1779	-0.004175	-0.034048	-0.002373	0.045012	-0.361856
1780	-0.006003	-0.035048	0.000113	0.045127	-0.362827
1781	-0.007683	-0.035075	0.002622	0.045161	-0.363815
1782	-0.009115	-0.034129	0.005131	0.045110	-0.364821
1783	-0.010210	-0.032236	0.007620	0.044971	-0.365844
1784	-0.010895	-0.029451	0.010067	0.044740	-0.366882
1785	-0.011114	-0.025853	0.012449	0.044415	-0.367935
1786	-0.010832	-0.021547	0.014745	0.043992	-0.369002
1787	-0.010039	-0.016660	0.016933	0.043469	-0.370081
1788	-0.008746	-0.011333	0.018991	0.042843	-0.371172
1789	-0.006993	-0.005724	0.020901	0.042112	-0.372274
1790	-0.004843	0.000001	0.022642	0.041274	-0.373385
1791	-0.002379	0.005675	0.024196	0.040327	-0.374505
1792	0.000296	0.011131	0.025549	0.039271	-0.375632
1793	0.003069	0.016209	0.026684	0.038104	-0.376766
1794	0.005818	0.020763	0.027591	0.036828	-0.377905
1795	0.008419	0.024662	0.028259	0.035443	-0.379048
1796	0.010747	0.027797	0.028680	0.033950	-0.380194
1797	0.012686	0.030086	0.028851	0.032351	-0.381342
1798	0.014127	0.031471	0.028768	0.030650	-0.382490
1799	0.014982	0.031926	0.028432	0.028851	-0.383637
1800	0.015185	0.031453	0.027848	0.026957	-0.384782
1801	0.014699	0.030086	0.027020	0.024974	-0.385924
1802	0.013517	0.027885	0.025958	0.022908	-0.387062
1803	0.011671	0.024937	0.024673	0.020766	-0.388193
1804	0.009228	0.021352	0.023180	0.018555	-0.389318
1805	0.006290	0.017256	0.021493	0.016284	-0.390434
1806	0.002993	0.012793	0.019632	0.013960	-0.391540
1807	-0.000502	0.008111	0.017615	0.011593	-0.392635
1808	-0.004019	0.003366	0.015464	0.009192	-0.393717
1809	-0.007370	-0.001292	0.013202	0.006766	-0.394786
1810	-0.010375	-0.005720	0.010850	0.004326	-0.395840
1811	-0.012867	-0.009787	0.008433	0.001881	-0.396877
1812	-0.014708	-0.013378	0.005974	-0.000560	-0.397896
1813	-0.015793	-0.016401	0.003495	-0.002986	-0.398896
1814	-0.016059	-0.018784	0.001021	-0.005388	-0.399876
1815	-0.015488	-0.020484	-0.001427	-0.007756	-0.400833
1816	-0.014109	-0.021481	-0.003828	-0.010083	-0.401768
1817	-0.011999	-0.021782	-0.006162	-0.012359	-0.402677
1818	-0.009277	-0.021417	-0.008411	-0.014578	-0.403561
1819	-0.006101	-0.020441	-0.010558	-0.016730	-0.404418
1820	-0.002655	-0.018926	-0.012588	-0.018809	-0.405245
1821	0.000860	-0.016959	-0.014488	-0.020810	-0.406043
1822	0.004240	-0.014641	-0.016245	-0.022725	-0.406810
1823	0.007289	-0.012077	-0.017850	-0.024550	-0.407544
1824	0.009836	-0.009376	-0.019296	-0.026281	-0.408245
1825	0.011740	-0.006644	-0.020576	-0.027912	-0.408910
1826	0.012905	-0.003983	-0.021686	-0.029441	-0.409539
1827	0.013280	-0.001482	-0.022623	-0.030864	-0.410130
1828	0.012867	0.000782	-0.023386	-0.032178	-0.410683
1829	0.011718	0.002748	-0.023976	-0.033383	-0.411196
1830	0.009929	0.004371	-0.024393	-0.034476	-0.411667
1831	0.007634	0.005626	-0.024641	-0.035458	-0.412096
1832	0.004993	0.006503	-0.024724	-0.036326	-0.412482
1833	0.002182	0.007014	-0.024647	-0.037083	-0.412823
1834	-0.000620	0.007182	-0.024416	-0.037728	-0.413118
1835	-0.003244	0.007046	-0.024036	-0.038263	-0.413366
1836	-0.005536	0.006656	-0.023517	-0.038690	-0.413567
1837	-0.007376	0.006069	-0.022865	-0.039011	-0.413719
1838	-0.008678	0.005348	-0.022088	-0.039230	-0.413821
1839	-0.009395	0.004556	-0.021196	-0.039350	-0.413872
1840	-0.009521	0.003756	-0.020197	-0.039374	-0.413872
1841	-0.009086	0.003005	-0.019099	-0.039309	-0.413819
1842	-0.008152	0.002353	-0.017911	-0.039157	-0.413712
1843	-0.006804	0.001843	-0.016643	-0.038925	-0.413551
1844	-0.005151	0.001505	-0.015302	-0.038619	-0.413335
1845	-0.003310	0.001357	-0.013897	-0.038244	-0.413063
1846	-0.001403	0.001405	-0.012435	-0.037807	-0.412735
1847	0.000452	0.001643	-0.010926	-0.037314	-0.412349
1848	0.002146	0.002054	-0.009374	-0.036773	-0.411905
1849	0.003591	0.002610	-0.007789	-0.036188	-0.411403
1850	0.004715	0.003273	-0.006175	-0.035568	-0.410841
1851	0.005473	0.004000	-0.004539	-0.034919	-0.410220
1852	0.005846	0.004742	-0.002887	-0.034248	-0.409539
1853	0.005839	0.005449	-0.001223	-0.033561	-0.408796
1854	0.005484	0.006068	0.000446	-0.032865	-0.407993
1855	0.004833	0.006553	0.002117	-0.032165	-0.407128
1856	0.003954	0.006857	0.003785	-0.031468	-0.406201
1857	0.002925	0.006945	0.005445	-0.030780	-0.405212
1858	0.001828	0.006787	0.007092	-0.030105	-0.404160
1859	0.000743	0.006364	0.008723	-0.029448	-0.403046
1860	-0.000258	0.005665	0.010331	-0.028813	-0.401869
1861	-0.001111	0.004695	0.011913	-0.028206	-0.400629
1862	-0.001768	0.003465	0.013462	-0.027628	-0.399326
1863	-0.002199	0.002002	0.014972	-0.027085	-0.397959
1864	-0.002391	0.000338	0.016437	-0.026577	-0.396530
1865	-0.002352	-0.001480	0.017850	-0.026108	-0.395037
1866	-0.002105	-0.003401	0.019204	-0.025679	-0.393481
1867	-0.001692	-0.005368	0.020490	-0.025292	-0.391863
1868	-0.001164	-0.007317	0.021700	-0.024947	-0.390181
1869	-0.000582	-0.009183	0.022824	-0.024644	-0.388437
1870	-0.000009	-0.010903	0.023852	-0.024384	-0.386630
1871	0.000494	-0.012413	0.024775	-0.024165	-0.384762
1872	0.000872	-0.013656	0.025582	-0.023987	-0.382832
1873	0.001085	-0.014579	0.026263	-0.023848	-0.380840
1874	0.001105	-0.015140	0.026806	-0.023745	-0.378787
1875	0.000924	-0.015306	0.027202	-0.023677	-0.376675
1876	0.000553	-0.015054	0.027439	-0.023640	-0.374502
1877	0.000022	-0.014376	0.027508	-0.023631	-0.372270
1878	-0.000626	-0.013275	0.027399	-0.023646	-0.369979
1879	-0.001335	-0.011768	0.027104	-0.023681	-0.367630
1880	-0.002041	-0.009886	0.026615	-0.023732	-0.365223
1881	-0.002680	-0.007672	0.025927	-0.023794	-0.362760
1882	-0.003189	-0.005180	0.025033	-0.023861	-0.360241
1883	-0.003509	-0.002475	0.023931	-0.023929	-0.357666
1884	-0.003596	0.000371	0.022620	-0.023992	-0.355038
1885	-0.003420	0.003277	0.021099	-0.024044	-0.352355
1886	-0.002972	0.006162	0.019371	-0.024079	-0.349621
1887	-0.002261	0.008942	0.017441	-0.024092	-0.346835
1888	-0.001319	0.011534	0.015316	-0.024076	-0.343998
1889	-0.000196	0.013859	0.013005	-0.024025	-0.341112
1890	0.001043	0.015847	0.010520	-0.023932	-0.338178
1891	0.002320	0.017435	0.007877	-0.023792	-0.335196
1892	0.003554	0.018573	0.005091	-0.023598	-0.332168
1893	0.004664	0.019222	0.002181	-0.023345	-0.329095
1894	0.005574	0.019361	-0.000830	-0.023026	-0.325979
1895	0.006221	0.018982	-0.003919	-0.022635	-0.322820
1896	0.006561	0.018094	-0.007061	-0.022168	-0.319619
1897	0.006566	0.016721	-0.010229	-0.021618	-0.316379
1898	0.006230	0.014904	-0.013393	-0.020981	-0.313101
1899	0.005568	0.012697	-0.016524	-0.020253	-0.309785
1900	0.004613	0.010165	-0.019591	-0.019428	-0.306434
1901	0.003414	0.007384	-0.022564	-0.018505	-0.303048
1902	0.002036	0.004438	-0.025410	-0.017478	-0.299630
1903	0.000551	0.001415	-0.028100	-0.016348	-0.296180
1904	-0.000965	-0.001595	-0.030603	-0.015110	-0.292700
1905	-0.002436	-0.004503	-0.032889	-0.013766	-0.289193
1906	-0.003790	-0.007227	-0.034933	-0.012313	-0.285658
1907	-0.004962	-0.009688	-0.036707	-0.010754	-0.282099
1908	-0.005901	-0.011821	-0.038188	-0.009090	-0.278516
1909	-0.006567	-0.013570	-0.039357	-0.007322	-0.274911
1910	-0.006939	-0.014894	-0.040195	-0.005455	-0.271286
1911	-0.007011	-0.015767	-0.040688	-0.003493	-0.267642
1912	-0.006791	-0.016178	-0.040824	-0.001440	-0.263981
1913	-0.006302	-0.016132	-0.040598	0.000697	-0.260306
1914	-0.005578	-0.015650	-0.040004	0.002911	-0.256617
1915	-0.004658	-0.014766	-0.039045	0.005195	-0.252916
1916	-0.003590	-0.013527	-0.037723	0.007541	-0.249205
1917	-0.002425	-0.011993	-0.036049	0.009938	-0.245486
1918	-0.001216	-0.010227	-0.034033	0.012377	-0.241760
1919	-0.000016	-0.008302	-0.031693	0.014847	-0.238030
1920	0.001127	-0.006293	-0.029048	0.017338	-0.234297
1921	0.002170	-0.004274	-0.026122	0.019838	-0.230562
1922	0.003077	-0.002316	-0.022940	0.022336	-0.226829
1923	0.003820	-0.000484	-0.019534	0.024818	-0.223097
1924	0.004379	0.001164	-0.015933	0.027274	-0.219370
1925	0.004743	0.002579	-0.012174	0.029690	-0.215648
1926	0.004912	0.003726	-0.008291	0.032055	-0.211934
1927	0.004889	0.004583	-0.004323	0.034356	-0.208230
1928	0.004689	0.005138	-0.000307	0.036582	-0.204537
1929	0.004328	0.005396	0.003717	0.038722	-0.200856
1930	0.003826	0.005373	0.007711	0.040763	-0.197191
1931	0.003203	0.005098	0.011634	0.042696	-0.193542
1932	0.002481	0.004610	0.015450	0.044510	-0.189911
1933	0.001681	0.003955	0.019121	0.046196	-0.186300
1934	0.000830	0.003188	0.022612	0.047746	-0.182710
1935	-0.000045	0.002365	0.025890	0.049151	-0.179144
1936	-0.000913	0.001546	0.028923	0.050404	-0.175603
1937	-0.001740	0.000788	0.031684	0.051499	-0.172088
1938	-0.002492	0.000143	0.034146	0.052431	-0.168602
1939	-0.003136	-0.000341	0.036288	0.053196	-0.165145
1940	-0.003641	-0.000625	0.038090	0.053789	-0.161720
1941	-0.003981	-0.000683	0.039538	0.054209	-0.158328
1942	-0.004138	-0.000496	0.040620	0.054454	-0.154970
1943	-0.004100	-0.000061	0.041330	0.054523	-0.151648
1944	-0.003863	0.000614	0.041662	0.054418	-0.148364
1945	-0.003433	0.001508	0.041619	0.054140	-0.145119
1946	-0.002824	0.002589	0.041203	0.053692	-0.141914
1947	-0.002060	0.003814	0.040425	0.053077	-0.138751
1948	-0.001172	0.005133	0.039295	0.052301	-0.135631
1949	-0.000196	0.006486	0.037830	0.051368	-0.132556
1950	0.000823	0.007811	0.036048	0.050285	-0.129526
1951	0.001841	0.009045	0.033972	0.049061	-0.126544
1952	0.002812	0.010125	0.031626	0.047702	-0.123610
1953	0.003689	0.010990	0.029039	0.046218	-0.120725
1954	0.004431	0.011588	0.026241	0.044619	-0.117891
1955	0.005001	0.011874	0.023263	0.042915	-0.115108
1956	0.005371	0.011814	0.020138	0.041117	-0.112378
1957	0.005524	0.011386	0.016900	0.039237	-0.109703
1958	0.005453	0.010580	0.013586	0.037286	-0.107081
1959	0.005164	0.009402	0.010229	0.035276	-0.104516
1960	0.004671	0.007869	0.006865	0.033221	-0.102007
1961	0.003999	0.006016	0.003528	0.031131	-0.099555
1962	0.003178	0.003885	0.000252	0.029021	-0.097162
1963	0.002240	0.001535	-0.002933	0.026902	-0.094827
1964	0.001223	-0.000972	-0.005995	0.024786	-0.092552
1965	0.000161	-0.003562	-0.008908	0.022686	-0.090337
1966	-0.000909	-0.006159	-0.011645	0.020612	-0.088183
1967	-0.001955	-0.008685	-0.014185	0.018576	-0.086090
1968	-0.002947	-0.011062	-0.016507	0.016588	-0.084059
1969	-0.003857	-0.013217	-0.018597	0.014658	-0.082091
1970	-0.004661	-0.015083	-0.020440	0.012796	-0.080184
1971	-0.005342	-0.016602	-0.022028	0.011008	-0.078340
1972	-0.005884	-0.017726	-0.023355	0.009302	-0.076560
1973	-0.006278	-0.018419	-0.024417	0.007685	-0.074842
1974	-0.006520	-0.018660	-0.025218	0.006163	-0.073188
1975	-0.006607	-0.018442	-0.025759	0.004738	-0.071597
1976	-0.006537	-0.017772	-0.026050	0.003416	-0.070069
1977	-0.006307	-0.016670	-0.026100	0.002199	-0.068604
1978	-0.005914	-0.015171	-0.025923	0.001088	-0.067203
1979	-0.005352	-0.013322	-0.025534	0.000083	-0.065863
1980	-0.004610	-0.011180	-0.024950	-0.000816	-0.064587
1981	-0.003675	-0.008808	-0.024192	-0.001609	-0.063372
1982	-0.002532	-0.006278	-0.023279	-0.002299	-0.062218
1983	-0.001171	-0.003664	-0.022233	-0.002889	-0.061126
1984	0.000406	-0.001039	-0.021076	-0.003382	-0.060094
1985	0.002170	0.001523	-0.019832	-0.003783	-0.059121
1986	0.004059	0.003954	-0.018521	-0.004096	-0.058207
1987	0.005964	0.006193	-0.017166	-0.004325	-0.057351
1988	0.007736	0.008185	-0.015787	-0.004477	-0.056552
1989	0.009191	0.009889	-0.014405	-0.004557	-0.055809
1990	0.010141	0.011272	-0.013037	-0.004572	-0.055120
1991	0.010431	0.012314	-0.011701	-0.004527	-0.054485
1992	0.009983	0.013008	-0.010410	-0.004428	-0.053901
1993	0.008839	0.013356	-0.009177	-0.004282	-0.053369
1994	0.007174	0.013376	-0.008013	-0.004094	-0.052885
1995	0.005279	0.013091	-0.006927	-0.003871	-0.052449
1996	0.003494	0.012534	-0.005923	-0.003619	-0.052058
1997	0.002097	0.011747	-0.005006	-0.003343	-0.051712
1998	0.001174	0.010773	-0.004178	-0.003049	-0.051406
1999	0.000504	0.009659	-0.003438	-0.002741	-0.051141
