Year	10_30yr	30_50yr	50_80yr	80_200yr	200_500yr
1155	0.011911	0.007417	0.010159	0.034943	-0.149281
1156	0.011982	0.007284	0.012113	0.037610	-0.149492
1157	0.011406	0.006865	0.014015	0.040104	-0.149713
1158	0.010209	0.006179	0.015859	0.042413	-0.149946
1159	0.008453	0.005254	0.017640	0.044529	-0.150189
1160	0.006234	0.004132	0.019351	0.046442	-0.150444
1161	0.003672	0.002858	0.020986	0.048146	-0.150712
1162	0.000908	0.001488	0.022541	0.049634	-0.150992
1163	-0.001903	0.000078	0.024009	0.050902	-0.151285
1164	-0.004609	-0.001313	0.025383	0.051945	-0.151591
1165	-0.007059	-0.002630	0.026658	0.052761	-0.151912
1166	-0.009119	-0.003822	0.027827	0.053349	-0.152246
1167	-0.010677	-0.004846	0.028882	0.053708	-0.152596
1168	-0.011644	-0.005665	0.029816	0.053838	-0.152960
1169	-0.011965	-0.006256	0.030622	0.053742	-0.153339
1170	-0.011622	-0.006607	0.031292	0.053423	-0.153734
1171	-0.010632	-0.006715	0.031817	0.052884	-0.154144
1172	-0.009051	-0.006591	0.032189	0.052130	-0.154571
1173	-0.006969	-0.006256	0.032399	0.051168	-0.155015
1174	-0.004503	-0.005741	0.032439	0.050005	-0.155474
1175	-0.001793	-0.005081	0.032302	0.048648	-0.155951
1176	0.001008	-0.004320	0.031980	0.047107	-0.156445
1177	0.003744	-0.003501	0.031466	0.045392	-0.156956
1178	0.006261	-0.002671	0.030753	0.043514	-0.157485
1179	0.008418	-0.001871	0.029837	0.041484	-0.158032
1180	0.010096	-0.001138	0.028713	0.039314	-0.158596
1181	0.011203	-0.000503	0.027379	0.037019	-0.159178
1182	0.011682	0.000014	0.025835	0.034613	-0.159778
1183	0.011512	0.000399	0.024079	0.032109	-0.160397
1184	0.010711	0.000651	0.022116	0.029523	-0.161033
1185	0.009334	0.000779	0.019949	0.026872	-0.161688
1186	0.007470	0.000802	0.017584	0.024170	-0.162361
1187	0.005231	0.000746	0.015031	0.021435	-0.163053
1188	0.002750	0.000644	0.012300	0.018683	-0.163763
1189	0.000171	0.000534	0.009403	0.015930	-0.164491
1190	-0.002362	0.000456	0.006355	0.013194	-0.165238
1191	-0.004710	0.000451	0.003174	0.010490	-0.166003
1192	-0.006750	0.000554	-0.000121	0.007836	-0.166786
1193	-0.008380	0.000795	-0.003511	0.005246	-0.167587
1194	-0.009525	0.001199	-0.006971	0.002736	-0.168406
1195	-0.010139	0.001777	-0.010478	0.000321	-0.169243
1196	-0.010205	0.002532	-0.014007	-0.001985	-0.170098
1197	-0.009737	0.003451	-0.017529	-0.004170	-0.170970
1198	-0.008776	0.004512	-0.021017	-0.006220	-0.171860
1199	-0.007392	0.005680	-0.024443	-0.008123	-0.172767
1200	-0.005669	0.006906	-0.027776	-0.009871	-0.173692
1201	-0.003709	0.008137	-0.030986	-0.011453	-0.174632
1202	-0.001618	0.009308	-0.034045	-0.012861	-0.175590
1203	0.000496	0.010351	-0.036921	-0.014088	-0.176564
1204	0.002526	0.011198	-0.039587	-0.015128	-0.177554
1205	0.004377	0.011781	-0.042013	-0.015976	-0.178560
1206	0.005963	0.012039	-0.044172	-0.016629	-0.179581
1207	0.007216	0.011917	-0.046039	-0.017085	-0.180618
1208	0.008086	0.011374	-0.047588	-0.017342	-0.181669
1209	0.008546	0.010382	-0.048799	-0.017402	-0.182735
1210	0.008588	0.008929	-0.049650	-0.017266	-0.183815
1211	0.008229	0.007022	-0.050125	-0.016936	-0.184909
1212	0.007502	0.004686	-0.050209	-0.016416	-0.186017
1213	0.006456	0.001965	-0.049892	-0.015713	-0.187137
1214	0.005150	-0.001080	-0.049165	-0.014832	-0.188270
1215	0.003651	-0.004368	-0.048023	-0.013782	-0.189416
1216	0.002034	-0.007807	-0.046467	-0.012572	-0.190573
1217	0.000369	-0.011290	-0.044500	-0.011210	-0.191742
1218	-0.001272	-0.014706	-0.042129	-0.009710	-0.192922
1219	-0.002826	-0.017935	-0.039365	-0.008082	-0.194112
1220	-0.004238	-0.020859	-0.036225	-0.006341	-0.195312
1221	-0.005462	-0.023363	-0.032728	-0.004501	-0.196522
1222	-0.006464	-0.025343	-0.028898	-0.002575	-0.197741
1223	-0.007218	-0.026704	-0.024763	-0.000581	-0.198969
1224	-0.007712	-0.027369	-0.020353	0.001465	-0.200205
1225	-0.007940	-0.027282	-0.015704	0.003547	-0.201448
1226	-0.007908	-0.026407	-0.010853	0.005646	-0.202699
1227	-0.007629	-0.024735	-0.005841	0.007746	-0.203956
1228	-0.007123	-0.022281	-0.000712	0.009828	-0.205219
1229	-0.006417	-0.019086	0.004490	0.011873	-0.206487
1230	-0.005540	-0.015218	0.009719	0.013864	-0.207761
1231	-0.004524	-0.010768	0.014925	0.015784	-0.209039
1232	-0.003401	-0.005848	0.020062	0.017614	-0.210321
1233	-0.002199	-0.000589	0.025081	0.019338	-0.211606
1234	-0.000948	0.004861	0.029934	0.020940	-0.212894
1235	0.000327	0.010347	0.034575	0.022404	-0.214184
1236	0.001602	0.015707	0.038959	0.023716	-0.215476
1237	0.002851	0.020780	0.043043	0.024863	-0.216768
1238	0.004050	0.025407	0.046788	0.025832	-0.218061
1239	0.005173	0.029443	0.050156	0.026613	-0.219354
1240	0.006191	0.032755	0.053114	0.027196	-0.220646
1241	0.007075	0.035231	0.055633	0.027574	-0.221937
1242	0.007795	0.036782	0.057688	0.027741	-0.223226
1243	0.008323	0.037347	0.059259	0.027692	-0.224513
1244	0.008634	0.036893	0.060330	0.027424	-0.225796
1245	0.008707	0.035417	0.060889	0.026938	-0.227076
1246	0.008529	0.032949	0.060933	0.026233	-0.228352
1247	0.008093	0.029548	0.060459	0.025312	-0.229622
1248	0.007400	0.025303	0.059473	0.024180	-0.230887
1249	0.006461	0.020328	0.057985	0.022842	-0.232147
1250	0.005297	0.014762	0.056008	0.021307	-0.233399
1251	0.003940	0.008763	0.053561	0.019584	-0.234645
1252	0.002431	0.002501	0.050668	0.017683	-0.235883
1253	0.000818	-0.003842	0.047357	0.015617	-0.237112
1254	-0.000842	-0.010084	0.043657	0.013399	-0.238333
1255	-0.002493	-0.016044	0.039603	0.011044	-0.239544
1256	-0.004074	-0.021547	0.035232	0.008566	-0.240745
1257	-0.005530	-0.026436	0.030583	0.005983	-0.241936
1258	-0.006808	-0.030569	0.025698	0.003310	-0.243116
1259	-0.007861	-0.033829	0.020620	0.000567	-0.244284
1260	-0.008652	-0.036124	0.015393	-0.002231	-0.245441
1261	-0.009150	-0.037392	0.010061	-0.005063	-0.246584
1262	-0.009335	-0.037604	0.004669	-0.007913	-0.247715
1263	-0.009198	-0.036761	-0.000739	-0.010762	-0.248832
1264	-0.008742	-0.034897	-0.006117	-0.013591	-0.249935
1265	-0.007980	-0.032074	-0.011424	-0.016383	-0.251024
1266	-0.006939	-0.028386	-0.016618	-0.019122	-0.252098
1267	-0.005659	-0.023949	-0.021657	-0.021789	-0.253156
1268	-0.004185	-0.018902	-0.026505	-0.024368	-0.254199
1269	-0.002570	-0.013400	-0.031124	-0.026845	-0.255226
1270	-0.000870	-0.007610	-0.035481	-0.029203	-0.256236
1271	0.000857	-0.001702	-0.039543	-0.031430	-0.257229
1272	0.002553	0.004148	-0.043283	-0.033512	-0.258204
1273	0.004163	0.009774	-0.046672	-0.035437	-0.259163
1274	0.005629	0.015016	-0.049689	-0.037193	-0.260103
1275	0.006900	0.019731	-0.052312	-0.038771	-0.261025
1276	0.007924	0.023795	-0.054524	-0.040162	-0.261928
1277	0.008658	0.027106	-0.056309	-0.041357	-0.262812
1278	0.009066	0.029587	-0.057657	-0.042351	-0.263678
1279	0.009120	0.031187	-0.058557	-0.043137	-0.264524
1280	0.008808	0.031885	-0.059006	-0.043710	-0.265350
1281	0.008130	0.031684	-0.059000	-0.044069	-0.266157
1282	0.007099	0.030618	-0.058539	-0.044211	-0.266943
1283	0.005748	0.028743	-0.057628	-0.044135	-0.267709
1284	0.004125	0.026137	-0.056273	-0.043842	-0.268456
1285	0.002295	0.022896	-0.054484	-0.043334	-0.269181
1286	0.000339	0.019134	-0.052273	-0.042614	-0.269886
1287	-0.001653	0.014974	-0.049657	-0.041687	-0.270571
1288	-0.003584	0.010543	-0.046654	-0.040558	-0.271234
1289	-0.005358	0.005974	-0.043287	-0.039234	-0.271877
1290	-0.006885	0.001396	-0.039579	-0.037724	-0.272499
1291	-0.008087	-0.003069	-0.035559	-0.036038	-0.273101
1292	-0.008904	-0.007307	-0.031257	-0.034185	-0.273681
1293	-0.009295	-0.011219	-0.026704	-0.032178	-0.274240
1294	-0.009241	-0.014719	-0.021936	-0.030030	-0.274779
1295	-0.008748	-0.017739	-0.016991	-0.027755	-0.275297
1296	-0.007849	-0.020229	-0.011906	-0.025367	-0.275795
1297	-0.006594	-0.022156	-0.006724	-0.022882	-0.276272
1298	-0.005056	-0.023505	-0.001485	-0.020317	-0.276728
1299	-0.003318	-0.024278	0.003766	-0.017689	-0.277164
1300	-0.001475	-0.024492	0.008987	-0.015014	-0.277580
1301	0.000373	-0.024177	0.014133	-0.012312	-0.277976
1302	0.002126	-0.023374	0.019160	-0.009601	-0.278352
1303	0.003693	-0.022132	0.024024	-0.006898	-0.278709
1304	0.004992	-0.020504	0.028683	-0.004221	-0.279046
1305	0.005963	-0.018549	0.033095	-0.001590	-0.279364
1306	0.006568	-0.016326	0.037220	0.000979	-0.279664
1307	0.006791	-0.013891	0.041021	0.003467	-0.279944
1308	0.006641	-0.011298	0.044462	0.005859	-0.280207
1309	0.006148	-0.008599	0.047512	0.008138	-0.280451
1310	0.005357	-0.005837	0.050140	0.010289	-0.280678
1311	0.004326	-0.003054	0.052323	0.012297	-0.280887
1312	0.003126	-0.000283	0.054037	0.014149	-0.281079
1313	0.001827	0.002446	0.055267	0.015833	-0.281255
1314	0.000506	0.005108	0.056000	0.017338	-0.281414
1315	-0.000767	0.007680	0.056227	0.018654	-0.281558
1316	-0.001923	0.010144	0.055945	0.019772	-0.281686
1317	-0.002906	0.012479	0.055155	0.020686	-0.281799
1318	-0.003666	0.014667	0.053865	0.021390	-0.281897
1319	-0.004170	0.016686	0.052087	0.021880	-0.281981
1320	-0.004394	0.018515	0.049835	0.022153	-0.282051
1321	-0.004335	0.020127	0.047133	0.022208	-0.282108
1322	-0.004002	0.021494	0.044006	0.022046	-0.282152
1323	-0.003419	0.022587	0.040484	0.021668	-0.282184
1324	-0.002623	0.023372	0.036603	0.021077	-0.282204
1325	-0.001660	0.023815	0.032401	0.020279	-0.282213
1326	-0.000582	0.023885	0.027921	0.019279	-0.282211
1327	0.000556	0.023551	0.023207	0.018086	-0.282198
1328	0.001694	0.022784	0.018307	0.016709	-0.282176
1329	0.002779	0.021565	0.013273	0.015157	-0.282144
1330	0.003756	0.019880	0.008155	0.013443	-0.282104
1331	0.004580	0.017727	0.003007	0.011578	-0.282055
1332	0.005213	0.015112	-0.002118	0.009577	-0.281999
1333	0.005629	0.012059	-0.007166	0.007454	-0.281936
1334	0.005811	0.008603	-0.012084	0.005225	-0.281866
1335	0.005753	0.004792	-0.016822	0.002905	-0.281790
1336	0.005460	0.000693	-0.021329	0.000511	-0.281709
1337	0.004943	-0.003618	-0.025559	-0.001940	-0.281623
1338	0.004225	-0.008048	-0.029468	-0.004430	-0.281533
1339	0.003332	-0.012495	-0.033014	-0.006942	-0.281440
1340	0.002297	-0.016851	-0.036162	-0.009458	-0.281343
1341	0.001150	-0.020997	-0.038880	-0.011961	-0.281244
1342	-0.000074	-0.024818	-0.041142	-0.014433	-0.281143
1343	-0.001343	-0.028196	-0.042926	-0.016857	-0.281041
1344	-0.002623	-0.031021	-0.044216	-0.019217	-0.280938
1345	-0.003878	-0.033191	-0.045003	-0.021497	-0.280836
1346	-0.005070	-0.034619	-0.045282	-0.023682	-0.280734
1347	-0.006164	-0.035233	-0.045056	-0.025756	-0.280633
1348	-0.007121	-0.034984	-0.044334	-0.027708	-0.280534
1349	-0.007907	-0.033843	-0.043129	-0.029523	-0.280437
1350	-0.008486	-0.031808	-0.041462	-0.031190	-0.280343
1351	-0.008828	-0.028902	-0.039358	-0.032700	-0.280253
1352	-0.008904	-0.025178	-0.036847	-0.034041	-0.280167
1353	-0.008687	-0.020712	-0.033966	-0.035207	-0.280085
1354	-0.008159	-0.015606	-0.030755	-0.036190	-0.280010
1355	-0.007311	-0.009986	-0.027256	-0.036983	-0.279940
1356	-0.006147	-0.003997	-0.023518	-0.037583	-0.279876
1357	-0.004688	0.002201	-0.019588	-0.037985	-0.279820
1358	-0.002974	0.008435	-0.015519	-0.038186	-0.279771
1359	-0.001059	0.014528	-0.011364	-0.038185	-0.279730
1360	0.000984	0.020302	-0.007175	-0.037981	-0.279699
1361	0.003075	0.025583	-0.003005	-0.037575	-0.279676
1362	0.005122	0.030209	0.001094	-0.036966	-0.279664
1363	0.007030	0.034035	0.005072	-0.036159	-0.279661
1364	0.008706	0.036936	0.008880	-0.035154	-0.279670
1365	0.010068	0.038815	0.012474	-0.033955	-0.279690
1366	0.011046	0.039604	0.015811	-0.032567	-0.279722
1367	0.011589	0.039268	0.018853	-0.030993	-0.279766
1368	0.011670	0.037806	0.021568	-0.029238	-0.279823
1369	0.011282	0.035252	0.023925	-0.027309	-0.279894
1370	0.010444	0.031675	0.025903	-0.025212	-0.279978
1371	0.009200	0.027177	0.027481	-0.022952	-0.280076
1372	0.007610	0.021889	0.028648	-0.020536	-0.280189
1373	0.005750	0.015970	0.029395	-0.017972	-0.280317
1374	0.003705	0.009599	0.029721	-0.015268	-0.280461
1375	0.001566	0.002970	0.029629	-0.012431	-0.280620
1376	-0.000579	-0.003712	0.029127	-0.009471	-0.280796
1377	-0.002647	-0.010241	0.028229	-0.006396	-0.280987
1378	-0.004563	-0.016412	0.026954	-0.003216	-0.281196
1379	-0.006263	-0.022035	0.025324	0.000060	-0.281422
1380	-0.007697	-0.026933	0.023367	0.003421	-0.281665
1381	-0.008828	-0.030953	0.021112	0.006856	-0.281926
1382	-0.009633	-0.033971	0.018592	0.010354	-0.282205
1383	-0.010104	-0.035895	0.015846	0.013903	-0.282502
1384	-0.010244	-0.036667	0.012910	0.017491	-0.282818
1385	-0.010065	-0.036268	0.009825	0.021105	-0.283152
1386	-0.009587	-0.034716	0.006633	0.024733	-0.283505
1387	-0.008836	-0.032066	0.003375	0.028360	-0.283877
1388	-0.007842	-0.028411	0.000095	0.031973	-0.284267
1389	-0.006635	-0.023875	-0.003166	0.035558	-0.284677
1390	-0.005250	-0.018611	-0.006367	0.039101	-0.285106
1391	-0.003720	-0.012795	-0.009466	0.042588	-0.285555
1392	-0.002078	-0.006622	-0.012425	0.046004	-0.286023
1393	-0.000359	-0.000297	-0.015207	0.049335	-0.286510
1394	0.001400	0.005969	-0.017777	0.052567	-0.287016
1395	0.003156	0.011971	-0.020103	0.055685	-0.287542
1396	0.004863	0.017509	-0.022155	0.058677	-0.288087
1397	0.006469	0.022404	-0.023909	0.061528	-0.288651
1398	0.007917	0.026496	-0.025340	0.064226	-0.289235
1399	0.009150	0.029654	-0.026430	0.066758	-0.289837
1400	0.010109	0.031778	-0.027164	0.069112	-0.290458
1401	0.010739	0.032803	-0.027529	0.071278	-0.291098
1402	0.010995	0.032703	-0.027519	0.073244	-0.291757
1403	0.010841	0.031488	-0.027130	0.075002	-0.292433
1404	0.010259	0.029207	-0.026363	0.076542	-0.293128
1405	0.009252	0.025943	-0.025222	0.077857	-0.293840
1406	0.007839	0.021813	-0.023717	0.078939	-0.294570
1407	0.006064	0.016961	-0.021862	0.079782	-0.295317
1408	0.003993	0.011556	-0.019672	0.080381	-0.296082
1409	0.001707	0.005782	-0.017171	0.080732	-0.296862
1410	-0.000695	-0.000163	-0.014382	0.080831	-0.297659
1411	-0.003106	-0.006080	-0.011334	0.080675	-0.298472
1412	-0.005418	-0.011769	-0.008060	0.080264	-0.299300
1413	-0.007524	-0.017044	-0.004594	0.079595	-0.300142
1414	-0.009328	-0.021730	-0.000975	0.078670	-0.301000
1415	-0.010746	-0.025678	0.002757	0.077490	-0.301871
1416	-0.011714	-0.028762	0.006560	0.076056	-0.302756
1417	-0.012190	-0.030889	0.010389	0.074370	-0.303655
1418	-0.012155	-0.031996	0.014199	0.072437	-0.304565
1419	-0.011617	-0.032059	0.017944	0.070261	-0.305488
1420	-0.010605	-0.031085	0.021578	0.067847	-0.306422
1421	-0.009172	-0.029119	0.025054	0.065201	-0.307367
1422	-0.007387	-0.026236	0.028328	0.062330	-0.308322
1423	-0.005333	-0.022540	0.031355	0.059241	-0.309287
1424	-0.003101	-0.018162	0.034095	0.055944	-0.310261
1425	-0.000786	-0.013251	0.036508	0.052447	-0.311244
1426	0.001521	-0.007973	0.038558	0.048761	-0.312234
1427	0.003728	-0.002499	0.040213	0.044897	-0.313232
1428	0.005754	0.002993	0.041445	0.040867	-0.314236
1429	0.007528	0.008332	0.042231	0.036685	-0.315246
1430	0.008992	0.013354	0.042550	0.032363	-0.316261
1431	0.010103	0.017911	0.042391	0.027918	-0.317281
1432	0.010834	0.021872	0.041744	0.023364	-0.318305
1433	0.011171	0.025131	0.040609	0.018718	-0.319331
1434	0.011114	0.027608	0.038988	0.013997	-0.320361
1435	0.010674	0.029249	0.036892	0.009218	-0.321392
1436	0.009876	0.030030	0.034336	0.004401	-0.322424
1437	0.008752	0.029955	0.031340	-0.000436	-0.323456
1438	0.007342	0.029055	0.027932	-0.005274	-0.324489
1439	0.005694	0.027387	0.024145	-0.010093	-0.325520
1440	0.003862	0.025030	0.020015	-0.014872	-0.326549
1441	0.001908	0.022079	0.015583	-0.019594	-0.327576
1442	-0.000104	0.018648	0.010896	-0.024236	-0.328600
1443	-0.002105	0.014857	0.006003	-0.028780	-0.329620
1444	-0.004025	0.010832	0.000956	-0.033207	-0.330636
1445	-0.005792	0.006701	-0.004191	-0.037498	-0.331647
1446	-0.007336	0.002585	-0.009381	-0.041634	-0.332651
1447	-0.008591	-0.001399	-0.014557	-0.045598	-0.333650
1448	-0.009497	-0.005150	-0.019662	-0.049374	-0.334641
1449	-0.010004	-0.008578	-0.024638	-0.052946	-0.335624
1450	-0.010077	-0.011612	-0.029430	-0.056299	-0.336600
1451	-0.009695	-0.014198	-0.033982	-0.059421	-0.337566
1452	-0.008864	-0.016302	-0.038245	-0.062299	-0.338522
1453	-0.007609	-0.017908	-0.042168	-0.064924	-0.339469
1454	-0.005984	-0.019017	-0.045706	-0.067286	-0.340404
1455	-0.004064	-0.019648	-0.048819	-0.069378	-0.341329
1456	-0.001947	-0.019832	-0.051469	-0.071193	-0.342241
1457	0.000257	-0.019611	-0.053625	-0.072729	-0.343141
1458	0.002425	-0.019038	-0.055262	-0.073982	-0.344029
1459	0.004434	-0.018168	-0.056357	-0.074951	-0.344903
1460	0.006168	-0.017060	-0.056898	-0.075636	-0.345763
1461	0.007519	-0.015772	-0.056874	-0.076041	-0.346609
1462	0.008401	-0.014358	-0.056284	-0.076169	-0.347440
1463	0.008752	-0.012866	-0.055130	-0.076025	-0.348256
1464	0.008538	-0.011337	-0.053423	-0.075616	-0.349057
1465	0.007761	-0.009803	-0.051177	-0.074949	-0.349842
1466	0.006462	-0.008288	-0.048414	-0.074036	-0.350611
1467	0.004715	-0.006805	-0.045161	-0.072885	-0.351363
1468	0.002628	-0.005360	-0.041449	-0.071510	-0.352098
1469	0.000331	-0.003949	-0.037315	-0.069924	-0.352817
1470	-0.002031	-0.002565	-0.032800	-0.068140	-0.353518
1471	-0.004307	-0.001195	-0.027949	-0.066173	-0.354201
1472	-0.006349	0.000175	-0.022811	-0.064039	-0.354867
1473	-0.008024	0.001560	-0.017437	-0.061756	-0.355515
1474	-0.009220	0.002970	-0.011882	-0.059339	-0.356144
1475	-0.009854	0.004415	-0.006201	-0.056807	-0.356756
1476	-0.009879	0.005895	-0.000451	-0.054177	-0.357349
1477	-0.009284	0.007405	0.005310	-0.051468	-0.357924
1478	-0.008100	0.008933	0.011025	-0.048698	-0.358480
1479	-0.006397	0.010457	0.016637	-0.045885	-0.359017
1480	-0.004280	0.011948	0.022090	-0.043047	-0.359537
1481	-0.001880	0.013369	0.027331	-0.040202	-0.360037
1482	0.000652	0.014678	0.032309	-0.037367	-0.360519
1483	0.003160	0.015829	0.036975	-0.034558	-0.360983
1484	0.005489	0.016773	0.041285	-0.031791	-0.361428
1485	0.007499	0.017463	0.045198	-0.029082	-0.361855
1486	0.009070	0.017853	0.048678	-0.026444	-0.362264
1487	0.010114	0.017901	0.051693	-0.023890	-0.362655
1488	0.010574	0.017575	0.054217	-0.021432	-0.363028
1489	0.010433	0.016851	0.056229	-0.019081	-0.363383
1490	0.009713	0.015715	0.057714	-0.016846	-0.363721
1491	0.008472	0.014168	0.058660	-0.014734	-0.364041
1492	0.006806	0.012223	0.059063	-0.012752	-0.364345
1493	0.004834	0.009906	0.058925	-0.010906	-0.364632
1494	0.002695	0.007258	0.058251	-0.009200	-0.364902
1495	0.000532	0.004333	0.057053	-0.007634	-0.365156
1496	-0.001513	0.001195	0.055347	-0.006212	-0.365395
1497	-0.003314	-0.002080	0.053155	-0.004932	-0.365618
1498	-0.004767	-0.005409	0.050502	-0.003793	-0.365825
1499	-0.005798	-0.008704	0.047418	-0.002793	-0.366018
1500	-0.006364	-0.011874	0.043935	-0.001928	-0.366197
1501	-0.006460	-0.014827	0.040092	-0.001192	-0.366362
1502	-0.006112	-0.017475	0.035926	-0.000580	-0.366513
1503	-0.005380	-0.019735	0.031480	-0.000086	-0.366651
1504	-0.004349	-0.021533	0.026797	0.000298	-0.366776
1505	-0.003126	-0.022806	0.021923	0.000580	-0.366889
1506	-0.001826	-0.023504	0.016902	0.000769	-0.366991
1507	-0.000568	-0.023592	0.011782	0.000875	-0.367081
1508	0.000540	-0.023051	0.006609	0.000907	-0.367160
1509	0.001411	-0.021880	0.001430	0.000876	-0.367229
1510	0.001978	-0.020096	-0.003710	0.000792	-0.367288
1511	0.002206	-0.017734	-0.008767	0.000666	-0.367338
1512	0.002090	-0.014845	-0.013698	0.000509	-0.367380
1513	0.001656	-0.011498	-0.018462	0.000332	-0.367413
1514	0.000958	-0.007777	-0.023020	0.000146	-0.367438
1515	0.000072	-0.003776	-0.027336	-0.000039	-0.367457
1516	-0.000909	0.000397	-0.031375	-0.000212	-0.367469
1517	-0.001881	0.004628	-0.035107	-0.000362	-0.367475
1518	-0.002742	0.008799	-0.038504	-0.000481	-0.367476
1519	-0.003395	0.012789	-0.041542	-0.000557	-0.367472
1520	-0.003763	0.016481	-0.044199	-0.000583	-0.367464
1521	-0.003789	0.019763	-0.046458	-0.000549	-0.367452
1522	-0.003447	0.022530	-0.048305	-0.000448	-0.367437
1523	-0.002736	0.024694	-0.049729	-0.000274	-0.367420
1524	-0.001687	0.026178	-0.050722	-0.000018	-0.367401
1525	-0.000358	0.026924	-0.051283	0.000324	-0.367381
1526	0.001167	0.026898	-0.051410	0.000757	-0.367360
1527	0.002786	0.026083	-0.051107	0.001286	-0.367338
1528	0.004385	0.024489	-0.050382	0.001913	-0.367318
1529	0.005844	0.022148	-0.049245	0.002642	-0.367298
1530	0.007047	0.019116	-0.047708	0.003473	-0.367280
1531	0.007894	0.015469	-0.045790	0.004408	-0.367264
1532	0.008303	0.011308	-0.043509	0.005446	-0.367251
1533	0.008222	0.006746	-0.040886	0.006587	-0.367241
1534	0.007627	0.001916	-0.037948	0.007828	-0.367235
1535	0.006531	-0.003042	-0.034721	0.009166	-0.367233
1536	0.004976	-0.007979	-0.031234	0.010598	-0.367236
1537	0.003036	-0.012746	-0.027518	0.012120	-0.367245
1538	0.000811	-0.017195	-0.023607	0.013724	-0.367259
1539	-0.001576	-0.021188	-0.019535	0.015407	-0.367280
1540	-0.003992	-0.024597	-0.015337	0.017159	-0.367308
1541	-0.006299	-0.027313	-0.011051	0.018973	-0.367343
1542	-0.008363	-0.029244	-0.006713	0.020840	-0.367386
1543	-0.010065	-0.030327	-0.002363	0.022751	-0.367438
1544	-0.011305	-0.030520	0.001963	0.024695	-0.367498
1545	-0.012010	-0.029814	0.006225	0.026662	-0.367567
1546	-0.012135	-0.028224	0.010387	0.028640	-0.367646
1547	-0.011667	-0.025797	0.014412	0.030617	-0.367735
1548	-0.010625	-0.022605	0.018265	0.032581	-0.367835
1549	-0.009057	-0.018745	0.021912	0.034520	-0.367945
1550	-0.007039	-0.014337	0.025321	0.036420	-0.368066
1551	-0.004669	-0.009516	0.028462	0.038269	-0.368198
1552	-0.002065	-0.004433	0.031309	0.040054	-0.368343
1553	0.000648	0.000756	0.033836	0.041764	-0.368499
1554	0.003342	0.005890	0.036024	0.043384	-0.368668
1555	0.005893	0.010811	0.037853	0.044905	-0.368849
1556	0.008184	0.015371	0.039312	0.046314	-0.369043
1557	0.010111	0.019432	0.040388	0.047601	-0.369250
1558	0.011587	0.022877	0.041077	0.048756	-0.369470
1559	0.012546	0.025609	0.041376	0.049770	-0.369703
1560	0.012945	0.027556	0.041288	0.050636	-0.369950
1561	0.012768	0.028673	0.040819	0.051345	-0.370211
1562	0.012028	0.028942	0.039978	0.051891	-0.370485
1563	0.010766	0.028375	0.038782	0.052271	-0.370773
1564	0.009047	0.027011	0.037246	0.052479	-0.371076
1565	0.006960	0.024913	0.035394	0.052514	-0.371392
1566	0.004609	0.022168	0.033250	0.052373	-0.371722
1567	0.002109	0.018883	0.030842	0.052056	-0.372066
1568	-0.000420	0.015178	0.028200	0.051563	-0.372425
1569	-0.002858	0.011186	0.025356	0.050896	-0.372797
1570	-0.005093	0.007044	0.022345	0.050057	-0.373183
1571	-0.007025	0.002888	0.019201	0.049050	-0.373583
1572	-0.008569	-0.001148	0.015962	0.047879	-0.373997
1573	-0.009666	-0.004940	0.012664	0.046550	-0.374425
1574	-0.010275	-0.008377	0.009342	0.045067	-0.374866
1575	-0.010384	-0.011368	0.006034	0.043439	-0.375320
1576	-0.010001	-0.013837	0.002774	0.041671	-0.375787
1577	-0.009158	-0.015734	-0.000405	0.039772	-0.376268
1578	-0.007910	-0.017030	-0.003471	0.037750	-0.376761
1579	-0.006330	-0.017720	-0.006394	0.035613	-0.377267
1580	-0.004504	-0.017822	-0.009149	0.033371	-0.377786
1581	-0.002530	-0.017374	-0.011710	0.031032	-0.378316
1582	-0.000514	-0.016434	-0.014056	0.028608	-0.378858
1583	0.001441	-0.015075	-0.016170	0.026107	-0.379411
1584	0.003233	-0.013383	-0.018036	0.023539	-0.379976
1585	0.004771	-0.011452	-0.019643	0.020915	-0.380551
1586	0.005980	-0.009380	-0.020984	0.018246	-0.381137
1587	0.006800	-0.007266	-0.022054	0.015541	-0.381733
1588	0.007198	-0.005204	-0.022852	0.012811	-0.382338
1589	0.007167	-0.003281	-0.023381	0.010066	-0.382953
1590	0.006721	-0.001572	-0.023646	0.007317	-0.383577
1591	0.005903	-0.000139	-0.023655	0.004574	-0.384209
1592	0.004771	0.000973	-0.023421	0.001848	-0.384849
1593	0.003408	0.001737	-0.022956	-0.000853	-0.385497
1594	0.001907	0.002143	-0.022279	-0.003517	-0.386152
1595	0.000371	0.002201	-0.021406	-0.006136	-0.386814
1596	-0.001095	0.001938	-0.020360	-0.008701	-0.387482
1597	-0.002393	0.001398	-0.019161	-0.011202	-0.388156
1598	-0.003437	0.000638	-0.017833	-0.013631	-0.388834
1599	-0.004165	-0.000272	-0.016399	-0.015980	-0.389518
1600	-0.004536	-0.001256	-0.014885	-0.018242	-0.390206
1601	-0.004540	-0.002232	-0.013315	-0.020409	-0.390897
1602	-0.004197	-0.003117	-0.011713	-0.022474	-0.391591
1603	-0.003553	-0.003830	-0.010103	-0.024431	-0.392289
1604	-0.002682	-0.004299	-0.008508	-0.026275	-0.392988
1605	-0.001674	-0.004458	-0.006950	-0.028000	-0.393689
